Transaction ID,Date,Customer ID,Store ID,Product ID,Quantity,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Delivery Time,Weather during transaction,Event,Return Flag,Customer Satisfaction,Unit Price,Total Price,Discount Amount
4775,11/07/2022,13,27,87,3,TRUE,FALSE,Express,Online Payment,4,Sunny,None,FALSE,2,30.91,92.73,0
4777,11/07/2022,296,6,33,3,TRUE,TRUE,Express,Online Payment,5,Rainy,None,TRUE,2,88.96,266.87,0
5001,11/07/2022,128,25,753,2,FALSE,TRUE,Overnight,Online Payment,4,Sunny,None,FALSE,2,93.95,187.89,0
5061,11/07/2022,40,29,36,2,TRUE,TRUE,Express,Debit Card,2,Sunny,Black Friday,TRUE,2,37.6,75.2,7.52
5105,11/07/2022,397,38,886,1,TRUE,FALSE,Express,Online Payment,1,Snowy,Christmas Market,FALSE,4,97.35,97.35,0
5148,11/07/2022,112,59,705,3,FALSE,TRUE,Standard,Credit Card,5,Rainy,Christmas Market,TRUE,5,98.67,296.02,0
5470,11/07/2022,454,61,182,5,FALSE,TRUE,Standard,Cash,1,Sunny,None,FALSE,1,17.14,85.68,0
6122,11/07/2022,370,47,293,3,TRUE,FALSE,Overnight,Debit Card,1,Sunny,None,TRUE,3,73.25,219.74,0
6211,11/07/2022,429,73,524,2,FALSE,TRUE,Standard,Online Payment,5,Sunny,None,FALSE,2,74.2,148.39,0
7056,11/07/2022,101,82,480,5,TRUE,FALSE,Overnight,Credit Card,5,Rainy,None,FALSE,3,15.15,75.76,0
8319,11/07/2022,196,80,60,5,TRUE,FALSE,Overnight,Debit Card,5,Rainy,None,FALSE,4,92.64,463.21,0
8440,11/07/2022,437,12,235,5,FALSE,FALSE,Standard,Cash,4,Sunny,Christmas Market,TRUE,3,12.77,63.85,0
66,11/07/2021,380,43,454,5,TRUE,TRUE,Standard,Debit Card,3,Sunny,None,TRUE,5,96.34,481.69,0
261,11/07/2021,383,15,301,3,FALSE,TRUE,Standard,Online Payment,2,Sunny,Christmas Market,TRUE,3,20.3,60.89,0
453,11/07/2021,129,40,184,1,FALSE,FALSE,Standard,Debit Card,4,Snowy,Black Friday,TRUE,4,80.74,80.74,8.07
741,11/07/2021,52,24,720,1,TRUE,FALSE,Overnight,Cash,5,Rainy,Christmas Market,FALSE,3,31.89,31.89,0
2271,11/07/2021,317,88,877,1,FALSE,TRUE,Express,Online Payment,3,Rainy,Black Friday,TRUE,1,16.15,16.15,1.62
2288,11/07/2021,224,73,468,3,FALSE,FALSE,Overnight,Debit Card,3,Snowy,None,FALSE,5,15.66,46.99,0
2530,11/07/2021,408,86,273,1,TRUE,FALSE,Overnight,Cash,1,Sunny,Christmas Market,FALSE,5,96.61,96.61,0
2679,11/07/2021,244,49,962,4,TRUE,TRUE,Overnight,Debit Card,2,Snowy,None,TRUE,5,62.78,251.14,0
2827,11/07/2021,220,89,68,5,FALSE,TRUE,Overnight,Cash,2,Sunny,Black Friday,TRUE,2,18.33,91.63,9.16
3477,11/07/2021,181,80,611,5,FALSE,FALSE,Standard,Online Payment,2,Snowy,Christmas Market,FALSE,2,54.66,273.29,0
3806,11/07/2021,455,86,569,2,FALSE,TRUE,Express,Cash,2,Snowy,Christmas Market,TRUE,2,16.53,33.05,0
4116,11/07/2021,411,71,461,5,FALSE,FALSE,Express,Debit Card,5,Sunny,Black Friday,TRUE,5,36.4,181.98,18.2
4220,11/07/2021,378,54,465,5,TRUE,TRUE,Standard,Online Payment,5,Snowy,Christmas Market,TRUE,3,30.34,151.69,0
5352,11/07/2021,76,89,683,4,FALSE,FALSE,Express,Cash,1,Rainy,None,FALSE,3,48.23,192.91,0
5386,11/07/2021,426,16,431,3,TRUE,FALSE,Express,Credit Card,2,Snowy,None,TRUE,3,33.61,100.83,0
5491,11/07/2021,301,17,730,3,TRUE,TRUE,Express,Cash,3,Rainy,Black Friday,FALSE,1,21.22,63.66,6.37
5798,11/07/2021,381,78,212,2,FALSE,TRUE,Express,Cash,2,Rainy,None,FALSE,5,53.62,107.24,0
6314,11/07/2021,387,2,215,4,TRUE,FALSE,Standard,Online Payment,5,Rainy,None,FALSE,3,92.93,371.73,0
6326,11/07/2021,310,7,860,4,FALSE,FALSE,Overnight,Credit Card,5,Sunny,None,TRUE,5,39.82,159.29,0
6396,11/07/2021,500,5,292,5,FALSE,FALSE,Express,Cash,5,Rainy,Black Friday,TRUE,4,95.61,478.06,47.81
6454,11/07/2021,193,72,242,1,TRUE,FALSE,Express,Debit Card,5,Rainy,Christmas Market,FALSE,1,80.51,80.51,0
6490,11/07/2021,418,74,331,5,TRUE,TRUE,Express,Credit Card,3,Rainy,Christmas Market,TRUE,5,51.01,255.07,0
6598,11/07/2021,252,79,772,5,TRUE,FALSE,Express,Debit Card,4,Snowy,Black Friday,TRUE,4,16.6,83.02,8.3
6630,11/07/2021,102,55,453,3,TRUE,FALSE,Overnight,Cash,3,Rainy,Christmas Market,TRUE,5,63.59,190.78,0
6638,11/07/2021,322,24,98,4,TRUE,TRUE,Express,Online Payment,3,Snowy,None,FALSE,3,80.89,323.55,0
7271,11/07/2021,468,32,57,2,TRUE,TRUE,Standard,Debit Card,3,Rainy,Black Friday,FALSE,5,94.34,188.68,18.87
7612,11/07/2021,36,84,626,2,TRUE,TRUE,Standard,Online Payment,2,Sunny,Christmas Market,FALSE,2,64.03,128.05,0
7653,11/07/2021,319,61,375,2,TRUE,FALSE,Overnight,Cash,4,Sunny,None,TRUE,4,35.14,70.28,0
7845,11/07/2021,307,34,382,4,FALSE,FALSE,Standard,Cash,2,Rainy,Black Friday,FALSE,1,43.17,172.68,17.27
7939,11/07/2021,60,81,362,3,TRUE,TRUE,Express,Debit Card,3,Rainy,Black Friday,FALSE,2,53.6,160.81,16.08
8527,11/07/2021,6,61,557,2,FALSE,TRUE,Overnight,Credit Card,2,Snowy,Christmas Market,FALSE,3,15.58,31.15,0
9057,11/07/2021,495,91,488,1,TRUE,FALSE,Standard,Online Payment,3,Snowy,Christmas Market,FALSE,2,79.36,79.36,0
9267,11/07/2021,14,21,207,5,TRUE,TRUE,Overnight,Debit Card,5,Sunny,None,FALSE,5,27.82,139.11,0
9443,11/07/2021,382,51,969,2,FALSE,TRUE,Overnight,Debit Card,1,Snowy,Christmas Market,TRUE,5,79.61,159.23,0
14,11/07/2020,417,38,460,1,TRUE,TRUE,Express,Debit Card,5,Snowy,Christmas Market,TRUE,4,80.48,80.48,0
809,11/07/2020,122,57,848,5,TRUE,FALSE,Overnight,Cash,4,Snowy,Christmas Market,TRUE,3,52.06,260.3,0
942,11/07/2020,57,26,119,4,TRUE,FALSE,Standard,Credit Card,3,Sunny,None,FALSE,1,40.41,161.62,0
1040,11/07/2020,147,98,372,1,FALSE,FALSE,Overnight,Cash,2,Sunny,Christmas Market,TRUE,5,72.13,72.13,0
2378,11/07/2020,180,89,354,1,FALSE,TRUE,Overnight,Cash,3,Snowy,None,FALSE,2,17.12,17.12,0
2657,11/07/2020,332,25,854,3,FALSE,TRUE,Express,Online Payment,1,Sunny,Christmas Market,TRUE,1,12.5,37.51,0
3723,11/07/2020,106,84,444,5,TRUE,FALSE,Express,Credit Card,4,Sunny,Christmas Market,TRUE,5,50.86,254.29,0
3970,11/07/2020,100,86,689,4,TRUE,FALSE,Standard,Debit Card,5,Snowy,Christmas Market,FALSE,4,89.07,356.29,0
5336,11/07/2020,204,94,343,1,TRUE,TRUE,Standard,Online Payment,2,Snowy,Christmas Market,TRUE,4,86.14,86.14,0
5516,11/07/2020,198,11,140,5,TRUE,FALSE,Standard,Cash,3,Rainy,Black Friday,TRUE,4,63.87,319.33,31.93
5973,11/07/2020,457,32,100,2,FALSE,TRUE,Standard,Online Payment,5,Sunny,Black Friday,TRUE,5,45.24,90.48,9.05
6307,11/07/2020,238,99,684,1,FALSE,TRUE,Express,Cash,2,Sunny,Black Friday,FALSE,4,52.72,52.72,5.27
7508,11/07/2020,296,71,874,4,FALSE,TRUE,Standard,Cash,1,Rainy,None,TRUE,4,16.89,67.56,0
7759,11/07/2020,482,63,846,5,TRUE,FALSE,Express,Debit Card,4,Sunny,Christmas Market,FALSE,3,16.23,81.15,0
8920,11/07/2020,236,27,156,4,TRUE,FALSE,Overnight,Credit Card,3,Sunny,Christmas Market,FALSE,4,51.14,204.56,0
9096,11/07/2020,387,20,202,5,TRUE,FALSE,Overnight,Credit Card,4,Rainy,Black Friday,FALSE,4,58.56,292.78,29.28
9396,11/07/2020,83,14,900,2,TRUE,TRUE,Standard,Cash,2,Snowy,Christmas Market,FALSE,1,28.3,56.61,0
9878,11/07/2020,105,81,877,1,TRUE,FALSE,Standard,Cash,2,Snowy,Black Friday,FALSE,1,63.36,63.36,6.34
845,11/07/2019,248,89,802,5,FALSE,FALSE,Overnight,Debit Card,5,Snowy,None,FALSE,5,19.84,99.22,0
1091,11/07/2019,117,6,976,5,FALSE,FALSE,Standard,Cash,2,Sunny,None,TRUE,4,62.21,311.06,0
2217,11/07/2019,158,29,55,2,FALSE,FALSE,Overnight,Online Payment,3,Sunny,None,TRUE,5,43.12,86.24,0
3254,11/07/2019,388,25,110,1,TRUE,TRUE,Overnight,Credit Card,4,Rainy,None,FALSE,2,50.71,50.71,0
3834,11/07/2019,464,59,268,3,TRUE,FALSE,Overnight,Cash,1,Sunny,Black Friday,TRUE,3,27.61,82.84,8.28
3857,11/07/2019,472,10,791,1,TRUE,TRUE,Express,Debit Card,1,Snowy,None,FALSE,2,54.11,54.11,0
4087,11/07/2019,200,72,432,3,FALSE,FALSE,Standard,Credit Card,4,Sunny,None,FALSE,1,81,243.01,0
4151,11/07/2019,202,71,472,3,FALSE,TRUE,Overnight,Debit Card,3,Snowy,Black Friday,FALSE,2,13.1,39.3,3.93
4423,11/07/2019,377,9,810,4,FALSE,FALSE,Express,Cash,5,Sunny,Christmas Market,TRUE,4,17.31,69.22,0
4533,11/07/2019,316,8,372,2,TRUE,FALSE,Express,Online Payment,2,Sunny,None,TRUE,3,76.1,152.19,0
4603,11/07/2019,170,74,346,1,FALSE,FALSE,Overnight,Cash,3,Rainy,None,FALSE,5,49.56,49.56,0
5753,11/07/2019,331,48,711,2,TRUE,FALSE,Overnight,Online Payment,3,Snowy,None,FALSE,3,23.13,46.25,0
5886,11/07/2019,340,2,431,3,TRUE,FALSE,Express,Cash,4,Rainy,Black Friday,TRUE,3,22.47,67.4,6.74
6268,11/07/2019,329,88,235,5,FALSE,FALSE,Express,Debit Card,5,Snowy,Christmas Market,TRUE,1,88.58,442.88,0
6413,11/07/2019,459,38,46,5,TRUE,TRUE,Standard,Credit Card,2,Rainy,Christmas Market,TRUE,2,90.27,451.34,0
6542,11/07/2019,164,76,897,1,TRUE,TRUE,Standard,Online Payment,3,Snowy,Black Friday,FALSE,1,22.65,22.65,2.26
6808,11/07/2019,392,79,798,2,FALSE,TRUE,Express,Credit Card,1,Snowy,Black Friday,FALSE,2,44.23,88.45,8.85
7129,11/07/2019,221,81,171,5,FALSE,FALSE,Overnight,Online Payment,2,Rainy,Black Friday,FALSE,4,92.6,462.98,46.3
7460,11/07/2019,433,65,111,5,FALSE,FALSE,Standard,Cash,3,Snowy,Christmas Market,TRUE,5,88.34,441.72,0
7665,11/07/2019,69,51,832,3,TRUE,TRUE,Overnight,Cash,1,Rainy,Christmas Market,FALSE,2,72.68,218.04,0
8442,11/07/2019,56,46,203,4,FALSE,TRUE,Express,Debit Card,5,Snowy,None,FALSE,2,59.89,239.54,0
8507,11/07/2019,136,29,327,3,TRUE,FALSE,Express,Debit Card,4,Sunny,Black Friday,FALSE,2,47.84,143.52,14.35
9459,11/07/2019,198,62,855,1,TRUE,FALSE,Express,Debit Card,3,Sunny,Black Friday,TRUE,2,58.19,58.19,5.82
9728,11/07/2019,441,4,430,4,TRUE,FALSE,Express,Debit Card,3,Snowy,Black Friday,FALSE,3,74.43,297.73,29.77
9816,11/07/2019,485,33,794,5,TRUE,FALSE,Express,Credit Card,5,Rainy,Black Friday,FALSE,3,38.05,190.26,19.03
9900,11/07/2019,470,97,51,4,FALSE,TRUE,Overnight,Online Payment,2,Rainy,Black Friday,TRUE,2,13.14,52.55,5.26
34,11/07/2018,215,73,427,5,FALSE,TRUE,Express,Cash,2,Sunny,Christmas Market,TRUE,1,66.24,331.21,0
313,11/07/2018,496,33,548,5,FALSE,TRUE,Standard,Debit Card,2,Sunny,Christmas Market,FALSE,4,75.23,376.15,0
465,11/07/2018,224,70,353,2,FALSE,TRUE,Overnight,Cash,1,Rainy,Black Friday,FALSE,1,56.34,112.67,11.27
673,11/07/2018,122,89,314,2,TRUE,FALSE,Express,Online Payment,3,Sunny,None,TRUE,4,64.8,129.6,0
1638,11/07/2018,13,56,299,4,FALSE,TRUE,Standard,Online Payment,4,Rainy,None,FALSE,1,11.87,47.48,0
1740,11/07/2018,362,83,951,4,FALSE,FALSE,Express,Cash,5,Snowy,Christmas Market,TRUE,1,68.18,272.73,0
1825,11/07/2018,437,61,205,3,TRUE,FALSE,Overnight,Online Payment,5,Rainy,None,FALSE,2,95.74,287.22,0
2815,11/07/2018,473,93,479,3,TRUE,TRUE,Overnight,Credit Card,4,Snowy,Black Friday,FALSE,1,35.91,107.72,10.77
3156,11/07/2018,421,37,419,4,FALSE,TRUE,Express,Credit Card,1,Rainy,None,TRUE,1,73.32,293.29,0
3635,11/07/2018,433,59,154,1,TRUE,TRUE,Overnight,Debit Card,5,Snowy,None,TRUE,1,52.19,52.19,0
3715,11/07/2018,6,76,838,2,TRUE,FALSE,Express,Credit Card,1,Snowy,Christmas Market,FALSE,2,59.44,118.87,0
3799,11/07/2018,127,90,275,5,FALSE,TRUE,Express,Debit Card,1,Rainy,Christmas Market,TRUE,3,63.65,318.26,0
3826,11/07/2018,466,28,948,4,FALSE,TRUE,Overnight,Debit Card,5,Sunny,Christmas Market,FALSE,4,60.29,241.17,0
3839,11/07/2018,319,47,171,1,TRUE,FALSE,Express,Online Payment,5,Snowy,Christmas Market,TRUE,5,98.6,98.6,0
4439,11/07/2018,25,41,68,1,TRUE,FALSE,Standard,Credit Card,2,Snowy,Christmas Market,TRUE,1,64.04,64.04,0
4489,11/07/2018,397,70,253,1,FALSE,TRUE,Standard,Credit Card,1,Snowy,None,FALSE,1,66.79,66.79,0
4671,11/07/2018,424,41,152,5,TRUE,TRUE,Express,Cash,1,Snowy,Christmas Market,FALSE,4,56.55,282.77,0
4753,11/07/2018,267,93,987,5,FALSE,FALSE,Standard,Debit Card,1,Sunny,None,TRUE,1,66.39,331.94,0
4884,11/07/2018,54,74,150,1,FALSE,TRUE,Standard,Credit Card,1,Rainy,Christmas Market,FALSE,2,97.34,97.34,0
5530,11/07/2018,313,15,22,1,FALSE,TRUE,Overnight,Debit Card,5,Sunny,Black Friday,FALSE,5,83.15,83.15,8.31
6018,11/07/2018,477,44,805,4,FALSE,TRUE,Overnight,Credit Card,1,Sunny,Black Friday,TRUE,3,92.43,369.7,36.97
6056,11/07/2018,366,1,540,4,TRUE,FALSE,Express,Online Payment,2,Sunny,Christmas Market,FALSE,1,99.94,399.77,0
7658,11/07/2018,115,43,702,4,TRUE,FALSE,Standard,Online Payment,3,Snowy,Black Friday,TRUE,1,93.05,372.19,37.22
7855,11/07/2018,208,45,320,3,TRUE,TRUE,Express,Online Payment,3,Snowy,Christmas Market,TRUE,3,29.56,88.67,0
8284,11/07/2018,96,88,415,4,TRUE,TRUE,Standard,Debit Card,5,Snowy,Christmas Market,TRUE,2,54.85,219.38,0
8299,11/07/2018,351,17,479,4,TRUE,TRUE,Overnight,Cash,1,Snowy,Black Friday,FALSE,2,58.79,235.16,23.52
8463,11/07/2018,351,45,656,3,TRUE,FALSE,Overnight,Cash,5,Snowy,None,TRUE,3,58.34,175.02,0
8633,11/07/2018,273,28,58,5,TRUE,TRUE,Express,Credit Card,4,Sunny,Christmas Market,TRUE,5,26.16,130.82,0
8907,11/07/2018,341,85,168,5,FALSE,FALSE,Express,Cash,5,Sunny,Black Friday,TRUE,4,93.89,469.46,46.95
9760,11/07/2018,133,61,252,3,FALSE,FALSE,Express,Online Payment,4,Rainy,Christmas Market,FALSE,4,14.48,43.43,0
9778,11/07/2018,396,85,378,2,TRUE,TRUE,Express,Online Payment,1,Snowy,Black Friday,FALSE,5,12,24,2.4
381,11/06/2023,265,10,593,5,FALSE,FALSE,Standard,Debit Card,1,Sunny,Christmas Market,FALSE,3,39.14,195.7,0
603,11/06/2023,352,73,738,5,TRUE,FALSE,Express,Credit Card,1,Sunny,Christmas Market,FALSE,5,37.84,189.2,0
848,11/06/2023,190,55,942,4,TRUE,FALSE,Standard,Debit Card,5,Sunny,Black Friday,TRUE,5,35.66,142.65,14.26
1462,11/06/2023,399,58,531,3,FALSE,TRUE,Express,Cash,3,Sunny,None,FALSE,3,45.2,135.61,0
1919,11/06/2023,101,84,891,1,FALSE,FALSE,Express,Online Payment,3,Rainy,Black Friday,TRUE,4,27.73,27.73,2.77
1951,11/06/2023,402,38,197,3,TRUE,TRUE,Standard,Credit Card,3,Rainy,None,TRUE,4,43.3,129.91,0
2060,11/06/2023,324,22,231,2,TRUE,FALSE,Overnight,Credit Card,4,Sunny,None,FALSE,3,19.05,38.1,0
2091,11/06/2023,273,25,436,2,TRUE,FALSE,Standard,Online Payment,2,Snowy,Black Friday,FALSE,2,35.49,70.99,7.1
2133,11/06/2023,115,57,661,5,FALSE,TRUE,Overnight,Credit Card,4,Snowy,None,FALSE,5,69.52,347.62,0
2531,11/06/2023,375,7,684,5,FALSE,TRUE,Overnight,Online Payment,1,Rainy,None,FALSE,1,10.14,50.68,0
2646,11/06/2023,46,46,254,1,FALSE,FALSE,Standard,Online Payment,5,Sunny,Black Friday,FALSE,5,18.55,18.55,1.86
2920,11/06/2023,222,98,821,3,TRUE,FALSE,Standard,Credit Card,3,Sunny,None,FALSE,3,76.41,229.22,0
4034,11/06/2023,428,69,134,3,TRUE,FALSE,Overnight,Credit Card,5,Snowy,Christmas Market,FALSE,3,64.29,192.87,0
5178,11/06/2023,326,100,480,1,TRUE,FALSE,Standard,Cash,4,Snowy,Black Friday,FALSE,1,37.47,37.47,3.75
5950,11/06/2023,85,71,220,5,FALSE,FALSE,Standard,Cash,2,Rainy,Christmas Market,TRUE,4,91.27,456.33,0
6017,11/06/2023,75,44,293,4,FALSE,FALSE,Express,Cash,4,Sunny,Christmas Market,FALSE,5,58.63,234.54,0
6042,11/06/2023,306,60,873,1,FALSE,TRUE,Overnight,Credit Card,4,Sunny,Black Friday,TRUE,5,31.84,31.84,3.18
6162,11/06/2023,496,47,754,3,TRUE,FALSE,Express,Cash,2,Snowy,None,TRUE,4,35.12,105.37,0
7037,11/06/2023,310,17,581,1,TRUE,TRUE,Standard,Cash,5,Rainy,Black Friday,TRUE,5,41.5,41.5,4.15
7753,11/06/2023,11,54,38,2,FALSE,TRUE,Overnight,Debit Card,2,Rainy,Black Friday,TRUE,1,23.89,47.77,4.78
8100,11/06/2023,358,6,428,1,FALSE,TRUE,Express,Cash,1,Rainy,Black Friday,FALSE,3,78.52,78.52,7.85
8537,11/06/2023,221,41,202,4,TRUE,FALSE,Express,Credit Card,3,Snowy,Black Friday,TRUE,2,78.92,315.67,31.57
9231,11/06/2023,260,23,170,1,FALSE,FALSE,Standard,Credit Card,1,Snowy,Black Friday,TRUE,5,52.94,52.94,5.29
9475,11/06/2023,110,17,791,1,FALSE,FALSE,Standard,Cash,5,Rainy,None,FALSE,5,91.97,91.97,0
9838,11/06/2023,301,63,568,4,TRUE,FALSE,Express,Credit Card,5,Snowy,Christmas Market,FALSE,2,33.03,132.13,0
191,11/06/2022,380,30,880,1,FALSE,FALSE,Standard,Credit Card,2,Sunny,Christmas Market,TRUE,5,55.17,55.17,0
2286,11/06/2022,264,55,509,4,FALSE,FALSE,Express,Online Payment,1,Snowy,Black Friday,TRUE,4,15.97,63.87,6.39
3003,11/06/2022,60,44,93,5,FALSE,FALSE,Overnight,Debit Card,5,Sunny,Black Friday,FALSE,3,46.69,233.47,23.35
3160,11/06/2022,357,100,940,1,TRUE,TRUE,Standard,Credit Card,5,Rainy,None,FALSE,4,74.57,74.57,0
3583,11/06/2022,444,30,94,3,TRUE,FALSE,Standard,Debit Card,4,Rainy,Black Friday,FALSE,2,35.51,106.54,10.65
3652,11/06/2022,383,52,997,2,TRUE,FALSE,Express,Debit Card,1,Snowy,Christmas Market,TRUE,2,12.25,24.49,0
3912,11/06/2022,257,25,170,3,FALSE,FALSE,Standard,Online Payment,3,Rainy,Christmas Market,TRUE,1,28.78,86.34,0
3915,11/06/2022,346,96,366,3,FALSE,TRUE,Overnight,Cash,3,Rainy,Black Friday,FALSE,5,42.37,127.11,12.71
4288,11/06/2022,131,7,377,1,FALSE,TRUE,Express,Cash,3,Snowy,Christmas Market,FALSE,4,74.13,74.13,0
4459,11/06/2022,46,77,861,3,TRUE,TRUE,Overnight,Online Payment,3,Snowy,None,FALSE,3,15.71,47.13,0
4501,11/06/2022,209,29,912,1,FALSE,FALSE,Overnight,Debit Card,2,Rainy,None,FALSE,3,80.49,80.49,0
5218,11/06/2022,230,22,599,3,TRUE,FALSE,Express,Online Payment,3,Snowy,None,FALSE,2,52.55,157.65,0
5222,11/06/2022,59,39,870,1,TRUE,TRUE,Overnight,Credit Card,3,Rainy,Black Friday,FALSE,1,88.7,88.7,8.87
6282,11/06/2022,41,91,850,5,TRUE,TRUE,Overnight,Cash,5,Rainy,Christmas Market,TRUE,2,22.5,112.52,0
6926,11/06/2022,1,85,859,4,FALSE,TRUE,Overnight,Cash,1,Snowy,None,TRUE,3,50.68,202.72,0
6944,11/06/2022,403,72,688,3,FALSE,FALSE,Standard,Debit Card,1,Sunny,None,FALSE,3,56.33,169,0
8020,11/06/2022,350,28,747,1,FALSE,TRUE,Overnight,Debit Card,1,Rainy,Christmas Market,TRUE,5,60.69,60.69,0
8260,11/06/2022,458,26,228,4,TRUE,FALSE,Overnight,Credit Card,3,Snowy,None,FALSE,4,12.75,51,0
8579,11/06/2022,377,6,410,2,TRUE,FALSE,Overnight,Credit Card,2,Rainy,Black Friday,TRUE,4,16.75,33.5,3.35
9077,11/06/2022,4,51,11,5,TRUE,TRUE,Express,Online Payment,5,Snowy,Christmas Market,FALSE,3,81.29,406.44,0
1204,11/06/2021,474,9,13,1,FALSE,FALSE,Express,Debit Card,3,Snowy,None,TRUE,2,26.82,26.82,0
1330,11/06/2021,272,4,424,5,TRUE,TRUE,Express,Credit Card,2,Rainy,None,FALSE,4,20.82,104.12,0
1344,11/06/2021,71,95,45,5,TRUE,FALSE,Express,Online Payment,5,Sunny,Black Friday,TRUE,2,11.91,59.56,5.96
1595,11/06/2021,449,70,531,3,FALSE,TRUE,Standard,Online Payment,1,Snowy,None,TRUE,2,48.99,146.96,0
1623,11/06/2021,232,42,71,1,FALSE,FALSE,Express,Credit Card,5,Sunny,Black Friday,FALSE,4,62.09,62.09,6.21
2182,11/06/2021,74,71,200,1,FALSE,FALSE,Express,Cash,4,Sunny,None,FALSE,1,71.36,71.36,0
2195,11/06/2021,250,70,237,2,FALSE,FALSE,Overnight,Credit Card,1,Rainy,Christmas Market,TRUE,3,15.91,31.82,0
2250,11/06/2021,233,64,694,3,FALSE,FALSE,Overnight,Debit Card,5,Sunny,None,FALSE,4,51.29,153.87,0
3219,11/06/2021,453,37,406,5,TRUE,FALSE,Express,Cash,2,Sunny,Black Friday,FALSE,2,31.74,158.69,15.87
3285,11/06/2021,216,92,892,5,TRUE,FALSE,Overnight,Online Payment,5,Sunny,None,TRUE,2,12.68,63.4,0
3784,11/06/2021,186,74,538,2,TRUE,FALSE,Overnight,Cash,4,Snowy,None,TRUE,5,90.29,180.58,0
4195,11/06/2021,194,6,218,3,FALSE,FALSE,Standard,Online Payment,2,Sunny,None,TRUE,3,60.7,182.1,0
5353,11/06/2021,309,83,7,5,TRUE,TRUE,Standard,Credit Card,2,Snowy,Christmas Market,TRUE,4,15.18,75.92,0
5566,11/06/2021,431,60,241,2,TRUE,TRUE,Standard,Credit Card,1,Snowy,None,TRUE,2,69.21,138.43,0
5628,11/06/2021,460,86,303,1,TRUE,TRUE,Standard,Online Payment,2,Rainy,None,FALSE,5,23.18,23.18,0
5755,11/06/2021,373,54,320,3,FALSE,TRUE,Express,Cash,3,Sunny,None,FALSE,5,12.65,37.96,0
5782,11/06/2021,384,93,210,2,FALSE,FALSE,Express,Online Payment,5,Sunny,None,TRUE,2,67.66,135.31,0
6856,11/06/2021,468,11,110,4,TRUE,FALSE,Overnight,Credit Card,5,Snowy,Black Friday,FALSE,4,27.98,111.91,11.19
7019,11/06/2021,188,100,163,5,FALSE,FALSE,Standard,Cash,5,Sunny,None,TRUE,4,46.21,231.05,0
7961,11/06/2021,174,92,298,2,TRUE,TRUE,Standard,Cash,2,Sunny,Black Friday,TRUE,4,83.41,166.82,16.68
8141,11/06/2021,362,99,784,3,TRUE,TRUE,Overnight,Debit Card,1,Snowy,Christmas Market,TRUE,1,73.71,221.14,0
8996,11/06/2021,51,3,73,4,TRUE,FALSE,Overnight,Credit Card,5,Rainy,Black Friday,TRUE,3,84.28,337.1,33.71
9686,11/06/2021,151,91,563,4,FALSE,FALSE,Express,Debit Card,1,Sunny,None,TRUE,4,94.3,377.21,0
9702,11/06/2021,117,93,12,2,TRUE,TRUE,Overnight,Credit Card,3,Rainy,Black Friday,FALSE,5,59.09,118.19,11.82
73,11/06/2020,13,89,95,3,TRUE,FALSE,Overnight,Debit Card,4,Rainy,Christmas Market,FALSE,3,75.31,225.93,0
273,11/06/2020,475,49,893,4,TRUE,TRUE,Express,Debit Card,3,Sunny,Christmas Market,FALSE,3,21.01,84.05,0
1077,11/06/2020,195,53,830,2,FALSE,TRUE,Standard,Cash,3,Rainy,Black Friday,FALSE,3,31.47,62.94,6.29
1650,11/06/2020,130,38,209,4,TRUE,TRUE,Express,Debit Card,1,Snowy,Black Friday,TRUE,5,40.83,163.3,16.33
2367,11/06/2020,34,60,994,1,TRUE,FALSE,Express,Online Payment,4,Sunny,Black Friday,TRUE,1,13.51,13.51,1.35
2661,11/06/2020,407,59,831,2,FALSE,FALSE,Standard,Online Payment,5,Rainy,None,FALSE,3,87.4,174.8,0
2774,11/06/2020,134,97,323,5,FALSE,TRUE,Standard,Credit Card,4,Snowy,Christmas Market,FALSE,1,59.42,297.11,0
2953,11/06/2020,133,63,582,2,TRUE,FALSE,Standard,Online Payment,2,Snowy,Black Friday,TRUE,1,12.43,24.86,2.49
3237,11/06/2020,347,11,15,1,FALSE,TRUE,Express,Cash,2,Sunny,None,FALSE,5,94.74,94.74,0
3663,11/06/2020,46,61,104,1,FALSE,TRUE,Standard,Credit Card,5,Snowy,Black Friday,FALSE,2,13.61,13.61,1.36
4524,11/06/2020,114,26,194,3,TRUE,TRUE,Standard,Credit Card,5,Sunny,Christmas Market,TRUE,4,25.85,77.55,0
4875,11/06/2020,400,41,150,4,FALSE,FALSE,Express,Credit Card,4,Snowy,Christmas Market,FALSE,1,24.5,98,0
4962,11/06/2020,469,37,530,5,FALSE,TRUE,Overnight,Cash,3,Sunny,Christmas Market,FALSE,1,18.53,92.63,0
5123,11/06/2020,287,53,454,5,TRUE,TRUE,Overnight,Cash,4,Sunny,Black Friday,FALSE,1,79.95,399.73,39.97
5268,11/06/2020,34,7,897,3,TRUE,TRUE,Standard,Debit Card,2,Sunny,Christmas Market,FALSE,4,11.52,34.55,0
5325,11/06/2020,217,10,760,2,TRUE,TRUE,Express,Debit Card,3,Rainy,None,FALSE,1,78.25,156.5,0
5574,11/06/2020,292,10,62,4,FALSE,FALSE,Overnight,Cash,5,Sunny,None,TRUE,4,31.87,127.48,0
