Transaction ID,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Weather during transaction,Event,Return Flag,Customer Satisfaction
3535,TRUE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,4
3553,TRUE,TRUE,Standard,Online Payment,Sunny,Christmas Market,TRUE,5
3781,FALSE,FALSE,Standard,Credit Card,Snowy,Christmas Market,TRUE,5
4177,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,5
6103,TRUE,FALSE,Express,Cash,Rainy,Black Friday,FALSE,1
6188,TRUE,FALSE,Overnight,Credit Card,Sunny,None,FALSE,3
6738,TRUE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,2
6809,FALSE,TRUE,Express,Debit Card,Rainy,Black Friday,FALSE,5
7057,TRUE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,TRUE,3
7312,TRUE,FALSE,Standard,Credit Card,Sunny,Black Friday,TRUE,3
7380,FALSE,TRUE,Standard,Credit Card,Snowy,None,TRUE,1
7534,TRUE,FALSE,Overnight,Credit Card,Snowy,Black Friday,TRUE,1
7710,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,TRUE,4
7722,FALSE,FALSE,Overnight,Online Payment,Snowy,Black Friday,TRUE,4
7994,TRUE,TRUE,Overnight,Online Payment,Rainy,Black Friday,TRUE,1
8411,TRUE,FALSE,Overnight,Credit Card,Sunny,Black Friday,TRUE,5
8696,FALSE,TRUE,Express,Credit Card,Rainy,Black Friday,TRUE,3
8946,FALSE,TRUE,Standard,Credit Card,Sunny,Christmas Market,FALSE,2
9616,TRUE,TRUE,Standard,Online Payment,Sunny,None,FALSE,4
9784,TRUE,TRUE,Express,Online Payment,Sunny,Black Friday,FALSE,4
350,TRUE,TRUE,Standard,Cash,Sunny,None,TRUE,3
1294,FALSE,TRUE,Express,Debit Card,Sunny,Christmas Market,FALSE,4
1750,TRUE,FALSE,Express,Credit Card,Sunny,None,FALSE,3
1848,FALSE,FALSE,Standard,Online Payment,Rainy,Christmas Market,FALSE,5
2693,FALSE,TRUE,Overnight,Debit Card,Snowy,Black Friday,FALSE,4
2886,TRUE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,4
3882,FALSE,FALSE,Standard,Debit Card,Snowy,Black Friday,TRUE,2
4286,TRUE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,5
4613,TRUE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,4
4659,FALSE,FALSE,Standard,Online Payment,Rainy,None,FALSE,3
5114,FALSE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,3
5433,FALSE,TRUE,Standard,Credit Card,Rainy,None,FALSE,1
5903,FALSE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,FALSE,4
6048,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,TRUE,5
7326,TRUE,FALSE,Overnight,Cash,Rainy,Black Friday,TRUE,5
8117,FALSE,FALSE,Express,Cash,Rainy,None,TRUE,3
8765,FALSE,TRUE,Standard,Debit Card,Rainy,Christmas Market,TRUE,2
272,FALSE,TRUE,Express,Debit Card,Rainy,None,TRUE,1
369,TRUE,TRUE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,4
538,TRUE,FALSE,Express,Online Payment,Sunny,Christmas Market,TRUE,3
1585,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,TRUE,3
1600,FALSE,TRUE,Standard,Debit Card,Rainy,Black Friday,TRUE,1
1963,TRUE,TRUE,Overnight,Credit Card,Sunny,None,FALSE,3
2137,FALSE,TRUE,Overnight,Cash,Rainy,Black Friday,TRUE,3
3409,FALSE,TRUE,Standard,Debit Card,Rainy,None,FALSE,5
3411,FALSE,TRUE,Standard,Cash,Snowy,None,TRUE,5
3752,TRUE,TRUE,Overnight,Online Payment,Rainy,None,TRUE,1
3766,TRUE,TRUE,Standard,Cash,Rainy,Black Friday,FALSE,2
3767,TRUE,TRUE,Overnight,Online Payment,Sunny,Black Friday,FALSE,5
4040,FALSE,FALSE,Standard,Cash,Snowy,None,FALSE,5
4766,TRUE,TRUE,Express,Debit Card,Sunny,Black Friday,FALSE,4
5133,FALSE,TRUE,Express,Cash,Rainy,Christmas Market,FALSE,4
5272,FALSE,TRUE,Express,Online Payment,Sunny,Black Friday,TRUE,5
5579,TRUE,FALSE,Standard,Debit Card,Snowy,Christmas Market,FALSE,3
5614,TRUE,FALSE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,5
5907,TRUE,FALSE,Express,Debit Card,Rainy,None,FALSE,3
5936,TRUE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,5
6009,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,3
6194,FALSE,FALSE,Express,Online Payment,Rainy,Christmas Market,FALSE,5
6263,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
6378,TRUE,TRUE,Overnight,Credit Card,Rainy,Christmas Market,FALSE,1
6680,TRUE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,2
7079,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,TRUE,5
7275,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,2
7348,FALSE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,5
7484,FALSE,TRUE,Standard,Cash,Rainy,Christmas Market,FALSE,4
8890,TRUE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,5
9163,TRUE,FALSE,Standard,Online Payment,Sunny,None,FALSE,5
9209,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,3
9280,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,3
9925,TRUE,TRUE,Express,Online Payment,Sunny,Christmas Market,TRUE,1
823,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,4
1198,TRUE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,4
1370,FALSE,FALSE,Express,Cash,Rainy,Christmas Market,TRUE,4
3174,FALSE,FALSE,Express,Debit Card,Rainy,None,FALSE,4
4578,TRUE,FALSE,Express,Credit Card,Sunny,None,FALSE,2
4896,TRUE,FALSE,Standard,Credit Card,Sunny,None,FALSE,2
5017,TRUE,FALSE,Express,Online Payment,Snowy,None,TRUE,4
5820,TRUE,FALSE,Standard,Cash,Rainy,Christmas Market,TRUE,2
7061,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,2
7288,FALSE,FALSE,Express,Cash,Snowy,Black Friday,FALSE,5
7673,FALSE,TRUE,Overnight,Cash,Sunny,Christmas Market,FALSE,4
7678,FALSE,FALSE,Overnight,Cash,Sunny,None,FALSE,1
7829,FALSE,FALSE,Standard,Debit Card,Sunny,None,TRUE,2
9356,TRUE,TRUE,Overnight,Credit Card,Snowy,None,TRUE,2
9873,FALSE,TRUE,Standard,Online Payment,Snowy,None,FALSE,5
105,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,FALSE,2
250,TRUE,FALSE,Standard,Debit Card,Snowy,None,TRUE,2
322,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,2
552,FALSE,FALSE,Standard,Credit Card,Rainy,Christmas Market,TRUE,1
590,FALSE,TRUE,Express,Cash,Snowy,None,TRUE,3
793,FALSE,TRUE,Express,Online Payment,Rainy,None,TRUE,5
909,FALSE,FALSE,Overnight,Debit Card,Snowy,None,TRUE,1
1520,FALSE,FALSE,Standard,Cash,Rainy,None,TRUE,1
1841,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,5
2371,TRUE,FALSE,Express,Debit Card,Sunny,None,FALSE,4
2609,TRUE,TRUE,Express,Credit Card,Rainy,None,FALSE,3
2831,FALSE,TRUE,Standard,Debit Card,Sunny,Christmas Market,FALSE,2
3081,TRUE,FALSE,Standard,Online Payment,Rainy,None,TRUE,1
4343,FALSE,FALSE,Standard,Credit Card,Sunny,Christmas Market,TRUE,5
4564,TRUE,TRUE,Standard,Online Payment,Snowy,None,FALSE,4
4842,FALSE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,4
5193,FALSE,TRUE,Standard,Credit Card,Sunny,None,TRUE,2
5959,FALSE,TRUE,Express,Cash,Sunny,Christmas Market,TRUE,2
6402,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,3
6462,FALSE,TRUE,Overnight,Cash,Sunny,None,TRUE,4
7319,TRUE,FALSE,Overnight,Cash,Snowy,Christmas Market,FALSE,4
7625,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,5
7674,TRUE,TRUE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,3
8167,FALSE,TRUE,Express,Credit Card,Rainy,Christmas Market,TRUE,5
8198,TRUE,FALSE,Standard,Debit Card,Snowy,Christmas Market,TRUE,4
9117,TRUE,TRUE,Overnight,Online Payment,Sunny,Black Friday,FALSE,5
9750,FALSE,FALSE,Overnight,Online Payment,Sunny,None,FALSE,4
9915,TRUE,TRUE,Overnight,Online Payment,Sunny,None,FALSE,1
165,TRUE,FALSE,Standard,Credit Card,Rainy,None,TRUE,1
1465,TRUE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,5
2290,FALSE,TRUE,Overnight,Credit Card,Snowy,None,TRUE,1
2671,TRUE,FALSE,Standard,Cash,Snowy,Black Friday,FALSE,4
3009,TRUE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,1
3032,TRUE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,2
3787,FALSE,FALSE,Express,Cash,Snowy,None,TRUE,1
3902,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,1
3923,FALSE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,2
3926,TRUE,TRUE,Express,Credit Card,Rainy,Black Friday,TRUE,5
4153,TRUE,FALSE,Overnight,Credit Card,Rainy,None,FALSE,3
5103,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,TRUE,5
5197,FALSE,FALSE,Express,Debit Card,Rainy,Christmas Market,TRUE,3
5970,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,FALSE,4
6035,TRUE,FALSE,Standard,Debit Card,Rainy,Black Friday,FALSE,4
6864,TRUE,FALSE,Standard,Online Payment,Rainy,None,FALSE,5
7005,FALSE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,1
7300,FALSE,FALSE,Overnight,Cash,Rainy,Christmas Market,TRUE,1
7357,FALSE,TRUE,Overnight,Online Payment,Rainy,None,TRUE,3
8168,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,5
8409,FALSE,TRUE,Express,Online Payment,Sunny,Black Friday,FALSE,4
8543,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,FALSE,4
9022,TRUE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,4
9192,TRUE,FALSE,Standard,Credit Card,Rainy,Christmas Market,TRUE,4
9316,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,TRUE,1
92,TRUE,FALSE,Standard,Online Payment,Snowy,None,TRUE,4
409,FALSE,FALSE,Express,Credit Card,Snowy,Black Friday,FALSE,1
789,TRUE,TRUE,Express,Online Payment,Sunny,None,FALSE,5
792,FALSE,TRUE,Overnight,Cash,Rainy,None,FALSE,1
1274,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,4
1407,FALSE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,4
1552,FALSE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,1
1755,FALSE,TRUE,Standard,Cash,Sunny,None,FALSE,1
1867,FALSE,FALSE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,4
3364,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,FALSE,3
4497,TRUE,FALSE,Express,Debit Card,Rainy,Christmas Market,FALSE,3
4549,FALSE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,4
4669,TRUE,FALSE,Overnight,Cash,Rainy,Black Friday,FALSE,5
4721,FALSE,FALSE,Overnight,Cash,Rainy,None,TRUE,3
4958,TRUE,FALSE,Overnight,Debit Card,Sunny,None,TRUE,5
5179,FALSE,TRUE,Overnight,Cash,Sunny,None,FALSE,1
5204,TRUE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,2
5254,FALSE,FALSE,Express,Cash,Snowy,Christmas Market,FALSE,3
5609,TRUE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,4
5814,TRUE,FALSE,Standard,Debit Card,Rainy,None,TRUE,1
5963,TRUE,FALSE,Overnight,Credit Card,Snowy,Christmas Market,FALSE,3
6179,TRUE,TRUE,Standard,Credit Card,Sunny,Christmas Market,TRUE,4
7277,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,TRUE,4
7493,TRUE,TRUE,Standard,Credit Card,Sunny,None,FALSE,1
8425,FALSE,FALSE,Express,Online Payment,Rainy,Black Friday,FALSE,1
9059,FALSE,FALSE,Standard,Credit Card,Sunny,Black Friday,TRUE,1
9372,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,1
9938,TRUE,FALSE,Overnight,Cash,Rainy,Black Friday,TRUE,5
643,FALSE,FALSE,Standard,Online Payment,Rainy,Christmas Market,TRUE,1
1761,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,FALSE,5
2023,TRUE,FALSE,Standard,Cash,Snowy,None,TRUE,2
2904,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,TRUE,3
3075,FALSE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,4
3090,FALSE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,3
3823,FALSE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,2
4162,FALSE,FALSE,Overnight,Credit Card,Rainy,Christmas Market,TRUE,1
4175,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,1
4481,FALSE,TRUE,Express,Debit Card,Sunny,Christmas Market,TRUE,3
4750,FALSE,TRUE,Standard,Debit Card,Snowy,None,TRUE,5
4856,TRUE,FALSE,Express,Online Payment,Snowy,None,FALSE,4
4993,TRUE,FALSE,Standard,Debit Card,Rainy,Christmas Market,TRUE,3
5192,TRUE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,3
5519,TRUE,TRUE,Standard,Online Payment,Snowy,Black Friday,TRUE,2
5839,TRUE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,2
6428,TRUE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,4
6792,FALSE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,2
6990,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,TRUE,2
7254,TRUE,TRUE,Overnight,Debit Card,Rainy,None,TRUE,5
7391,FALSE,TRUE,Overnight,Debit Card,Sunny,Christmas Market,FALSE,2
7581,TRUE,FALSE,Standard,Cash,Snowy,Black Friday,FALSE,1
8216,TRUE,FALSE,Overnight,Debit Card,Sunny,Black Friday,FALSE,5
8410,FALSE,TRUE,Standard,Cash,Sunny,None,FALSE,1
8704,TRUE,FALSE,Standard,Credit Card,Rainy,Christmas Market,FALSE,1
8852,TRUE,FALSE,Overnight,Credit Card,Rainy,Black Friday,FALSE,4
8892,FALSE,FALSE,Express,Cash,Sunny,None,TRUE,1
8895,TRUE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,3
8994,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,FALSE,2
9025,TRUE,FALSE,Express,Online Payment,Sunny,Christmas Market,FALSE,2
9270,FALSE,FALSE,Express,Debit Card,Rainy,Black Friday,TRUE,2
9676,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,1
264,TRUE,FALSE,Standard,Credit Card,Snowy,None,TRUE,3
710,FALSE,TRUE,Overnight,Online Payment,Rainy,Black Friday,TRUE,5
780,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,FALSE,1
822,TRUE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,2
862,TRUE,TRUE,Standard,Cash,Snowy,Christmas Market,TRUE,3
1390,TRUE,TRUE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,3
1856,FALSE,FALSE,Standard,Debit Card,Sunny,Black Friday,FALSE,1
2150,FALSE,TRUE,Standard,Credit Card,Snowy,None,TRUE,4
2438,FALSE,FALSE,Express,Cash,Snowy,None,FALSE,2
3189,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,3
4806,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,2
4870,TRUE,TRUE,Overnight,Credit Card,Sunny,Black Friday,FALSE,1
5155,TRUE,FALSE,Standard,Online Payment,Sunny,Christmas Market,FALSE,4
5932,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,3
6073,TRUE,TRUE,Express,Credit Card,Rainy,Black Friday,FALSE,2
6144,FALSE,FALSE,Overnight,Cash,Rainy,Christmas Market,TRUE,5
6246,TRUE,FALSE,Express,Cash,Snowy,None,TRUE,5
6493,FALSE,TRUE,Express,Online Payment,Snowy,None,FALSE,4
6607,FALSE,FALSE,Overnight,Online Payment,Rainy,None,FALSE,3
7222,FALSE,TRUE,Express,Credit Card,Sunny,None,FALSE,4
7795,TRUE,TRUE,Standard,Online Payment,Sunny,None,TRUE,3
7971,TRUE,FALSE,Standard,Debit Card,Rainy,Christmas Market,TRUE,4
7987,FALSE,FALSE,Express,Debit Card,Rainy,Christmas Market,TRUE,1
8366,TRUE,TRUE,Standard,Online Payment,Sunny,Christmas Market,TRUE,5
8652,FALSE,FALSE,Overnight,Online Payment,Rainy,Black Friday,FALSE,2
8742,TRUE,TRUE,Standard,Debit Card,Rainy,Black Friday,FALSE,2
8847,TRUE,TRUE,Express,Credit Card,Snowy,Christmas Market,FALSE,2
9434,FALSE,FALSE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
9973,FALSE,FALSE,Overnight,Debit Card,Rainy,None,FALSE,1
953,TRUE,FALSE,Express,Online Payment,Sunny,Christmas Market,FALSE,4
1232,TRUE,TRUE,Standard,Online Payment,Sunny,Black Friday,FALSE,5
1816,TRUE,TRUE,Express,Cash,Snowy,Christmas Market,FALSE,1
2114,TRUE,TRUE,Overnight,Cash,Rainy,Black Friday,FALSE,2
2353,TRUE,TRUE,Overnight,Online Payment,Sunny,None,FALSE,1
2461,TRUE,TRUE,Overnight,Cash,Snowy,Black Friday,TRUE,1
3259,FALSE,TRUE,Express,Debit Card,Rainy,Black Friday,TRUE,5
3772,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,FALSE,1
4319,TRUE,TRUE,Overnight,Online Payment,Snowy,None,TRUE,3
5535,TRUE,TRUE,Express,Credit Card,Snowy,Christmas Market,TRUE,2
5779,FALSE,TRUE,Express,Debit Card,Rainy,None,TRUE,4
5832,TRUE,FALSE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,3
6158,FALSE,FALSE,Standard,Cash,Rainy,None,TRUE,2
6332,TRUE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,3
6361,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,TRUE,2
6375,TRUE,FALSE,Standard,Online Payment,Snowy,Black Friday,FALSE,1
6426,TRUE,TRUE,Overnight,Cash,Snowy,None,FALSE,2
6827,TRUE,FALSE,Overnight,Online Payment,Sunny,None,FALSE,5
7171,TRUE,TRUE,Express,Online Payment,Sunny,None,FALSE,3
7520,FALSE,FALSE,Overnight,Debit Card,Snowy,Black Friday,FALSE,3
7671,FALSE,TRUE,Express,Credit Card,Sunny,None,TRUE,4
7891,TRUE,TRUE,Express,Cash,Sunny,Christmas Market,FALSE,3
8638,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,5
9822,FALSE,TRUE,Overnight,Cash,Rainy,None,TRUE,2
186,TRUE,FALSE,Overnight,Credit Card,Rainy,Christmas Market,FALSE,3
463,FALSE,FALSE,Express,Credit Card,Sunny,None,FALSE,3
933,TRUE,TRUE,Standard,Cash,Rainy,None,TRUE,1
1165,TRUE,TRUE,Express,Cash,Sunny,Black Friday,FALSE,4
1270,TRUE,FALSE,Express,Credit Card,Sunny,None,FALSE,5
1711,TRUE,TRUE,Standard,Debit Card,Rainy,Christmas Market,TRUE,3
1849,FALSE,FALSE,Overnight,Online Payment,Snowy,Christmas Market,TRUE,3
1931,FALSE,TRUE,Express,Online Payment,Sunny,Black Friday,FALSE,4
2301,TRUE,FALSE,Express,Cash,Sunny,None,FALSE,2
2514,TRUE,FALSE,Overnight,Debit Card,Snowy,None,FALSE,4
2532,FALSE,TRUE,Express,Online Payment,Rainy,None,FALSE,5
2642,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,2
2820,FALSE,FALSE,Standard,Online Payment,Sunny,None,TRUE,4
3207,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,TRUE,3
3284,TRUE,TRUE,Express,Cash,Sunny,Christmas Market,TRUE,2
3319,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,3
3425,TRUE,FALSE,Overnight,Online Payment,Snowy,Black Friday,TRUE,5
4029,TRUE,TRUE,Standard,Online Payment,Rainy,Black Friday,FALSE,3
4735,TRUE,TRUE,Standard,Cash,Rainy,None,TRUE,1
4829,FALSE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,2
4954,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,TRUE,2
5034,FALSE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,2
5725,FALSE,FALSE,Overnight,Cash,Snowy,None,TRUE,2
5969,FALSE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,4
6653,TRUE,TRUE,Overnight,Cash,Sunny,None,TRUE,4
6848,TRUE,FALSE,Express,Debit Card,Rainy,Christmas Market,FALSE,4
6868,TRUE,TRUE,Express,Debit Card,Snowy,Christmas Market,FALSE,3
7078,FALSE,TRUE,Express,Credit Card,Sunny,Black Friday,TRUE,3
7138,TRUE,FALSE,Express,Debit Card,Sunny,Christmas Market,TRUE,5
7766,FALSE,FALSE,Standard,Cash,Snowy,Christmas Market,FALSE,3
7964,TRUE,FALSE,Standard,Credit Card,Rainy,None,TRUE,4
8357,FALSE,FALSE,Express,Debit Card,Sunny,Christmas Market,FALSE,2
9254,TRUE,FALSE,Standard,Online Payment,Rainy,Black Friday,TRUE,2
9698,TRUE,FALSE,Express,Credit Card,Rainy,Black Friday,FALSE,1
93,FALSE,TRUE,Standard,Credit Card,Sunny,Black Friday,FALSE,3
307,FALSE,FALSE,Overnight,Online Payment,Snowy,Christmas Market,FALSE,4
414,FALSE,TRUE,Overnight,Online Payment,Snowy,None,FALSE,1
707,FALSE,TRUE,Express,Credit Card,Sunny,None,TRUE,1
1275,TRUE,TRUE,Express,Debit Card,Rainy,Black Friday,FALSE,4
1309,FALSE,FALSE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,5
2400,FALSE,FALSE,Express,Debit Card,Sunny,Christmas Market,TRUE,5
2578,FALSE,TRUE,Overnight,Online Payment,Snowy,None,TRUE,5
3264,FALSE,TRUE,Express,Online Payment,Rainy,None,FALSE,5
3481,FALSE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,2
3796,FALSE,FALSE,Express,Credit Card,Sunny,Black Friday,FALSE,5
4535,FALSE,TRUE,Express,Debit Card,Rainy,Black Friday,FALSE,3
4609,FALSE,TRUE,Express,Cash,Rainy,Christmas Market,TRUE,3
5734,FALSE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,FALSE,3
6536,TRUE,TRUE,Standard,Online Payment,Snowy,Black Friday,FALSE,5
6769,TRUE,TRUE,Express,Online Payment,Snowy,None,TRUE,5
7439,TRUE,TRUE,Standard,Credit Card,Sunny,None,FALSE,4
7498,TRUE,TRUE,Overnight,Credit Card,Rainy,Black Friday,TRUE,5
7883,FALSE,TRUE,Overnight,Credit Card,Rainy,Black Friday,TRUE,2
8075,TRUE,TRUE,Express,Credit Card,Sunny,Christmas Market,TRUE,3
8490,TRUE,FALSE,Standard,Credit Card,Snowy,Black Friday,FALSE,3
9088,TRUE,TRUE,Standard,Debit Card,Snowy,Christmas Market,FALSE,5
9167,FALSE,TRUE,Express,Debit Card,Snowy,None,TRUE,3
9194,TRUE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,3
9301,FALSE,TRUE,Overnight,Credit Card,Sunny,Black Friday,TRUE,4
9314,FALSE,TRUE,Overnight,Cash,Snowy,Black Friday,FALSE,1
9933,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,2
289,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,4
804,TRUE,TRUE,Express,Debit Card,Rainy,None,FALSE,2
926,TRUE,FALSE,Express,Debit Card,Snowy,None,FALSE,4
2523,TRUE,TRUE,Express,Cash,Snowy,None,FALSE,2
2790,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,4
2829,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,FALSE,4
3179,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,1
3265,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,2
3549,TRUE,FALSE,Overnight,Cash,Rainy,None,TRUE,1
3558,FALSE,FALSE,Standard,Online Payment,Snowy,Black Friday,TRUE,4
3949,FALSE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,1
4216,FALSE,TRUE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,5
4340,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,TRUE,5
4492,TRUE,FALSE,Standard,Credit Card,Sunny,None,FALSE,4
4775,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,2
4777,TRUE,TRUE,Express,Online Payment,Rainy,None,TRUE,2
5001,FALSE,TRUE,Overnight,Online Payment,Sunny,None,FALSE,2
5061,TRUE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,2
5105,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,4
5148,FALSE,TRUE,Standard,Credit Card,Rainy,Christmas Market,TRUE,5
5470,FALSE,TRUE,Standard,Cash,Sunny,None,FALSE,1
6122,TRUE,FALSE,Overnight,Debit Card,Sunny,None,TRUE,3
6211,FALSE,TRUE,Standard,Online Payment,Sunny,None,FALSE,2
7056,TRUE,FALSE,Overnight,Credit Card,Rainy,None,FALSE,3
8319,TRUE,FALSE,Overnight,Debit Card,Rainy,None,FALSE,4
8440,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,3
66,TRUE,TRUE,Standard,Debit Card,Sunny,None,TRUE,5
261,FALSE,TRUE,Standard,Online Payment,Sunny,Christmas Market,TRUE,3
453,FALSE,FALSE,Standard,Debit Card,Snowy,Black Friday,TRUE,4
741,TRUE,FALSE,Overnight,Cash,Rainy,Christmas Market,FALSE,3
2271,FALSE,TRUE,Express,Online Payment,Rainy,Black Friday,TRUE,1
2288,FALSE,FALSE,Overnight,Debit Card,Snowy,None,FALSE,5
2530,TRUE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,5
2679,TRUE,TRUE,Overnight,Debit Card,Snowy,None,TRUE,5
2827,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,TRUE,2
3477,FALSE,FALSE,Standard,Online Payment,Snowy,Christmas Market,FALSE,2
3806,FALSE,TRUE,Express,Cash,Snowy,Christmas Market,TRUE,2
4116,FALSE,FALSE,Express,Debit Card,Sunny,Black Friday,TRUE,5
4220,TRUE,TRUE,Standard,Online Payment,Snowy,Christmas Market,TRUE,3
5352,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,3
